coin,mkt_cap
BTC,71206795852.79
ETH,16442429109.11
XRP,15028369642.24
BCH,2928444441.06
EOS,2605701210.9
LTC,2354185201.46
XLM,2306881891.24
USDT,1910347640.98
BSV,1586211999.9
TRX,1533052180.5
ADA,1277183981.11
MIOTA,1058789309.41
XMR,916301117.67
BNB,836589632.29
DASH,734199903.57
XEM,599643070.52
ETC,590704004.74
NEO,561765113.28
MKR,379720591.31
ZEC,346091701.27
WAVES,321019719.76
USDC,305397453.05
XTZ,294229729.14
DOGE,274056601.32
BTG,241259440.99
VET,240682222.51
OMG,221751316.21
QTUM,209604162.33
TUSD,208246196.11
ZIL,202598950.22
ONT,190478731.09
ZRX,187822549.02
DCR,178777711.13
BAT,172018992.26
LSK,163294187.9
BCD,148210082.83
BCN,140322916.43
LINK,138953563.83
ICX,136370265.38
NANO,134894838.8
DGB,134047292.33
R,133286059.28
PAX,132866267.72
BTS,113360981.6
XVG,112500384.37
SC,109537485.06
STRAT,109515219.13
REP,104799748.51
