coin,mkt_cap
BTC,189997214393.29
ETH,39751917522.78
USDT,14167651778.61
XRP,10835602512.3
LINK,4519805323.98
BCH,4228811551.55
DOT,4092255324.16
BNB,3348883883.94
LTC,3142675721.59
BSV,3026277242.17
CRO,2992005645.56
EOS,2725257761.1
ADA,2412763133.87
TRX,2258950779.64
XTZ,1904959109.56
USDC,1727361030.72
XLM,1607347697.62
XMR,1421048812.82
LEO,1218954588.53
XEM,1215903514.08
NEO,1213699011.05
ATOM,1051132158.24
HT,1000711502.71
UMA,865938675.27
MIOTA,795371781.16
LEND,766435987.64
HEX,734135104.03
YFI,716734348.04
VET,686136191.91
DASH,680733484.94
ETC,604010282.92
ZEC,588046856.22
OMG,551042914.63
MKR,550238177.64
SNX,476325115.47
WBTC,459600487.03
ONT,452843726.5
COMP,440799393.98
CELO,432956678.85
DAI,432368236.68
ALGO,396554547.04
INO,384390879.96
TUSD,380746902.04
BAT,377868655.34
THETA,372431729.65
CCXX,362279861.96
DOGE,351568868.17
FTT,345220827.67
BTT,339804167.63
ZRX,332587644.36
KSM,323029099.24
OKB,319376714.82
INB,312787997.4
HEDG,310793102.69
DGB,303918635.62
EWT,293360774.57
FXC,292168168.53
REN,269225632.89
ZLW,264447823.12
ERD,261358078.89
WAVES,257276387.83
KNC,255847849.09
ICX,250533985.73
BPS,245560896.87
PAX,245548886.12
BTRS,245510465.88
QTUM,235845980.61
NXM,220415059.15
SUSHI,214727821.15
LRC,211765401.51
TNC,210266989.67
HYN,205635207.71
MIN,202478251.72
BUSD,198510038.06
BAND,198266220.94
HBAR,193977254.92
EGLD,183557768.39
REP,178835868.36
LSK,173435332.13
LRG,171071267.36
AR,170997358.58
DCR,163579773.99
ZIL,159684744.81
ANT,157611337.89
SOLO,155703347.99
HMR,155326354.0
STP,154783566.21
BTS,150102469.45
AMPL,149279200.7
YFII,148722555.14
BAL,148022834.25
HUSD,146303776.58
BTG,145934887.45
BOTX,145057822.96
OCEAN,145056759.42
ZB,139251946.82
SC,139066605.73
SXP,132476629.89
LUNA,131924004.85
ENJ,131363394.27
SRM,130583491.2
RSR,126851432.93
RUNE,123927777.87
CVT,123072254.26
RVN,119536333.21
BCD,115838730.58
MANA,114504119.95
NMR,114040796.94
NANO,112674205.23
GNT,110766269.95
STX,110477490.35
ICH,110279769.53
DFI,107336618.42
CKB,107302083.89
DMCH,104917565.48
STORJ,104389440.73
SOL,103685156.76
MONA,102534486.61
SNT,102139466.65
XTP,100361452.15
