coin,mkt_cap
BTC,551083296208.8
ETH,225414591269.89
USDT,82209951575.01
BNB,50126733781.05
USDC,30400289561.96
XRP,23345911524.89
ADA,13128013021.83
DOGE,10682087628.92
MATIC,8931518969.56
SOL,8626083965.26
DOT,6666336238.43
TRX,6277462146.25
LTC,6089996988.4
BUSD,5972458023.74
SHIB,5530642455.54
AVAX,5438281644.06
DAI,4875903354.47
WBTC,4410058922.21
LINK,3572971709.71
LEO,3254470105.15
ATOM,3151515359.28
UNI,3046728474.89
XMR,2870881807.57
OKB,2727329577.19
ETC,2642618501.24
TON,2506426657.18
XLM,2464993041.84
ICP,2419489248.93
BCH,2256192376.58
TUSD,2223280168.82
FIL,2128429519.35
HBAR,1769752532.76
APT,1757673021.47
CRO,1737601627.37
LDO,1608348864.44
NEAR,1561347547.27
ARB,1564033447.67
VET,1461332945.59
QNT,1322013076.86
APE,1312328064.38
ALGO,1256053329.16
GRT,1129567099.49
FTM,1129445100.28
PEPE,1108772868.01
EOS,1057924896.33
STX,1013166908.51
EGLD,999788615.55
SAND,1000917010.15
AAVE,990286960.92
MANA,956073949.54
THETA,948682334.21
RPL,942912656.95
BIT,918000854.7
XTZ,905412839.25
FLOW,872375448.94
CHZ,872632777.31
AXS,849840816.4
CFX,811924781.36
IMX,785508046.78
RNDR,775843658.11
USDP,753865347.82
KCS,747021317.65
USDD,734951325.82
CRV,721772989.3
NEO,698639268.12
MKR,681200082.02
KLAY,679416935.96
SUI,655536670.71
CSPR,624016182.57
BSV,623240219.32
SNX,614128744.86
OP,595504946.38
GMX,592175039.4
INJ,585618775.95
ZEC,575920526.63
BTT,573799426.74
LUNC,558815616.68
PAXG,547630266.69
GUSD,538099963.33
MIOTA,535070063.5
FXS,532071347.47
XEC,526953517.18
MINA,525633900.28
DASH,513900985.54
XDC,511146512.27
GT,506971618.58
HT,487409361.37
TWT,473381799.39
WOO,461514662.09
FLR,422973056.23
RUNE,418047809.44
LRC,417720737.85
ZIL,415357598.57
CAKE,413580274.28
CVX,395214829.43
NEXO,388900807.14
FLOKI,385355995.73
KAVA,371314124.59
DYDX,369083229.65
ENJ,366114308.43
1INCH,365908153.5
OSMO,343715559.82
BAT,342307545.35
MASK,341100589.43
AGIX,340005138.43
JASMY,336678746.78
ROSE,319243940.13
XEM,317139623.4
ENS,314411487.58
HOT,305847300.04
GNO,303315785.68
MX,276354243.37
LUNA,297015985.81
BAL,296305362.5
TFUEL,291319294.41
COMP,289277692.65
ANKR,287120804.22
QTUM,284992907.45
AUDIO,276767134.1
SXP,275667579.24
RVN,275649139.9
CELO,276009062.16
T,270725150.26
DCR,267913632.48
XCH,266255362.07
YFI,260197710.99
ETHW,257334272.49
ICX,256038103.53
ASTR,253631963.3
AR,242363090.42
FET,238599071.44
BLUR,237363204.9
KSM,234028843.15
BTG,232008810.51
GLM,230307799.74
SUSHI,228444371.81
ONE,226137125.5
GALA,222289246.37
DAO,220395768.44
IOTX,220481845.29
GMT,219319765.51
MAGIC,217479746.4
JST,215610687.34
HNT,210258418.48
SSV,206707433.25
OCEAN,205633390.83
SC,204954933.52
BAND,203940414.19
UMA,206383449.66
WAVES,201593196.59
ZRX,201464226.07
GLMR,201317657.82
KDA,200224862.45
ONT,194933421.74
BONE,192219788.96
WAXP,189224395.93
HIVE,188238856.17
IOST,187572450.26
ELF,178206482.76
RSR,176371048.31
BICO,174547710.59
USTC,172515609.05
BORA,167944702.44
ACH,164398227.63
BNX,164019923.4
ID,163229491.28
MOB,161596408.69
SFP,159328016.28
FLUX,159693505.51
SKL,154496937.27
EDU,152132741.13
CELR,149299996.31
RIF,143905284.41
CKB,145984742.33
AXL,146101321.84
RLC,143530862.92
LPT,143829444.54
CTSI,141688844.35
DGB,141088724.31
OMG,140766303.46
BRISE,138802065.04
AMP,139741785.2
ABBC,138404303.63
RAD,139218510.5
STORJ,137427037.09
LQTY,132924051.69
STG,131530958.69
CORE,132534688.33
ILV,130658271.18
ELON,129531774.21
MULTI,127989068.78
METIS,123727135.15
JOE,121192809.22
ANT,120506673.69
LSK,119105888.63
ZEN,117744229.01
GAL,117311764.77
COCOS,115180194.32
PUNDIX,114368665.79
BTRST,113297261.25
