coin,mkt_cap
BTC,203881891345.94
ETH,32650611905.72
XRP,16900947895.06
LTC,7527688154.66
BCH,7362894509.27
EOS,5495328927.99
BNB,4692823027.78
USDT,3710332354.5
BSV,3563006593.27
TRX,2329386104.44
ADA,2073226940.31
XLM,2040677489.62
XMR,1831299478.21
LEO,1699473826.01
DASH,1404511671.68
NEO,1216041947.67
LINK,1160024637.02
MIOTA,1104971993.85
ATOM,1030941752.25
ETC,886493089.19
XEM,813809320.19
XTZ,787851212.16
ZEC,737318006.58
MKR,700235192.12
ONT,688164289.97
CRO,568221081.14
QTUM,463385183.41
BTG,462083276.84
DOGE,436892153.68
VET,415049605.23
BAT,381717636.17
USDC,368058331.74
OMG,336001861.32
VSYS,321572285.93
DCR,318322489.03
BTT,308125715.72
HOT,234268724.46
EGT,222768845.57
TUSD,216488412.71
HC,215039426.99
BCD,212939666.16
HEDG,210489212.56
WAVES,205369921.67
RVN,202373815.94
LSK,201381983.33
NPXS,198241716.07
HT,197904089.18
KMD,197405258.39
AOA,194160852.16
QBIT,179444920.7
ZRX,179056147.88
BTM,178363444.44
NANO,177967843.01
ICX,175272105.32
BCN,164202874.1
DGB,163289243.68
REP,163221560.28
BTS,162830268.72
PAX,162679503.59
IOST,158436206.86
THR,154279076.66
MONA,153145455.0
ZIL,150459046.83
NRG,144609878.6
KCS,140720878.95
LAMB,130343139.63
SC,128824303.15
ABBC,127920981.78
ETP,127018838.28
XIN,126159061.99
GXC,125123895.4
AE,124848664.22
XVG,121681201.08
STEEM,114542905.54
QNT,113198106.59
SOLVE,110820664.99
ARDR,110633728.26
ELF,106417169.67
INB,105523747.0
THETA,104104367.51
WTC,103523523.83
NEX,101852580.53
