coin,mkt_cap
BTC,594601955892.82
ETH,232916432171.5
USDT,83348827222.4
BNB,38379537599.77
USDC,27397505928.9
XRP,25316849467.23
ADA,10207186400.62
DOGE,9526111339.95
LTC,8296138882.11
SOL,7798827845.66
TRX,6831808003.18
DOT,6607838028.58
MATIC,6351227568.52
BCH,5808380597.71
TON,4921644230.66
WBTC,4809094754.09
DAI,4648210962.64
AVAX,4533945542.55
SHIB,4510542739.71
BUSD,4133492341.9
LEO,3583689981.32
LINK,3514020861.81
ATOM,3323305853.12
UNI,3215372831.73
XMR,3085389707.0
TUSD,3054958845.53
XLM,2899579742.06
ETC,2888750779.07
OKB,2672971532.21
LDO,1872576950.31
ICP,1837200586.59
FIL,1779837194.63
HBAR,1615357195.04
APT,1534729590.31
VET,1484875098.08
ARB,1467186386.76
CRO,1431626009.08
NEAR,1361457358.03
QNT,1331261664.38
GRT,1074313714.91
AAVE,1022174541.05
USDP,988693149.88
STX,973071464.72
BSV,955462196.53
ALGO,913454722.98
EGLD,902416253.53
FTM,875502533.2
OP,859635262.13
MKR,839599828.32
SAND,836812320.9
EOS,838757666.88
BIT,819584567.38
APE,801819590.54
XTZ,787807253.68
IMX,784107724.95
MANA,768477416.81
THETA,764063537.39
FLOW,743634258.49
RENDER,747076961.5
AXS,748194603.93
RPL,738990602.03
USDD,737505975.52
XEC,721300530.88
INJ,698484695.33
NEO,679800194.42
CRV,663342167.9
KCS,650385358.89
SNX,619510972.84
PEPE,621418452.84
CFX,608505051.26
KAVA,577727576.23
GUSD,564790865.46
CHZ,545749908.49
GALA,543919409.56
KLAY,536286399.82
ZEC,535307934.62
COMP,532546076.27
IOTA,513180201.17
LUNC,505224569.67
GMX,499968942.9
PAXG,482368765.1
XAUt,473449814.45
MINA,460608590.14
XDC,454393895.43
BTT,452770658.46
CSPR,443771025.36
HT,440729216.5
WOO,437780654.61
DASH,433983327.22
GT,433406910.46
FXS,424292689.43
SUI,402323115.84
TWT,363953101.84
RUNE,356814524.13
NEXO,354964994.7
ZIL,341252262.8
CAKE,332275118.32
ETHDYDX,332685456.29
LRC,319246892.54
ENJ,311643204.64
1INCH,306363385.04
BAT,305590464.22
GNO,303598211.4
AGIX,302263581.78
MASK,296432894.56
CVX,297708065.64
QTUM,298569892.71
ROSE,291398006.06
FLR,279076745.69
BTG,276018907.41
CELO,274179150.33
MX,270184861.06
ENS,267273664.46
XCH,266168446.2
XEM,265294202.84
RVN,257759859.09
BLUR,249812252.5
FLOKI,253015390.76
BAL,248162882.42
OSMO,245752136.53
DCR,241457855.33
YFI,239633562.94
HOT,239248560.85
CNT,237740456.2
TFUEL,236300818.93
ANKR,233427902.53
GMT,232758216.79
KWD,232597974.17
ETHW,226458636.46
BONE,224493661.74
KSM,223632453.08
SXP,216527362.91
WAVES,211286526.88
ICX,211025832.92
JASMY,205446389.42
T,201660973.03
JST,200456849.8
OCEAN,199246294.69
ASTR,197941324.49
LUNA,197839662.68
AR,196004174.46
HNT,196185247.15
AUDIO,196255740.75
FET,194037008.91
SSV,192431494.83
GLM,188190114.98
IOTX,186465566.68
MAGIC,182736903.7
ZRX,181796621.7
ELF,171840380.38
ONT,179688603.41
GLMR,178172275.94
SC,176626160.27
SFP,174013539.19
ONE,170730100.32
HIVE,167385237.49
BTCP,165935004.5
WAXP,164354182.25
BAND,163006045.73
IOST,161528403.85
SUSHI,159714610.77
ANT,159101807.47
USDE,155481216.76
ILV,152419828.02
ESCE,147618398.1
BICO,143496694.94
FLUX,143295193.86
KDA,142676545.63
BORA,137032863.52
JOE,135859543.52
STORJ,136184084.96
LPT,134366182.3
SKL,130686757.74
DAO,128827854.93
CKB,129309875.83
CELR,128912794.07
ACH,128349584.5
CORE,125817711.07
RSR,126522650.82
USTC,122372689.67
EDU,121441971.37
ZEN,120851719.31
DGB,120159015.03
AXL,119105107.0
STG,119147332.89
UMA,117659067.22
EVER,113924403.5
CTSI,114268591.58
MOB,113591226.27
VIC,110947007.98
LSK,105099018.62
KNC,102712111.25
SYN,102436154.4
PUNDIX,101032739.5
BRISE,100503049.86
MLK,100361288.97
