coin,mkt_cap
BTC,1132077832956.11
ETH,292090646870.84
USDT,118229686053.51
BNB,74805529170.96
SOL,60044986646.11
USDC,34741759398.02
XRP,30825317189.08
DOGE,13900911915.58
TRX,13507094351.84
TON,13151810123.37
ADA,11929566160.47
AVAX,8685377958.76
SHIB,7753505293.63
LINK,6307454695.14
BCH,6178386478.31
DOT,6062985030.43
LEO,5417160705.21
DAI,5364772669.99
LTC,4759860210.29
NEAR,4317868937.42
MATIC,4017308632.24
KAS,3890421322.73
UNI,3369626527.18
ICP,3377066114.78
XMR,3130647011.43
PEPE,3008096575.71
APT,3001440281.17
FET,2874776446.96
FDUSD,2797119405.61
XLM,2657298099.0
ETC,2619813323.34
OKB,2172054243.46
STX,2136471950.14
CRO,2089824346.26
SUI,2043546644.37
IMX,2026630320.37
FIL,1960804196.51
TAO,1929061198.12
MNT,1897736611.66
RENDER,1899289021.6
AAVE,1801438987.87
HBAR,1720449784.64
ARB,1713397153.86
VET,1693799018.1
ATOM,1683368116.95
INJ,1606169736.98
OP,1612395304.5
MKR,1570969111.17
WIF,1397983494.73
AR,1365938211.51
BGB,1342217113.02
GRT,1321174535.76
RUNE,1282622593.46
HNT,1155684439.14
BONK,1155663211.31
THETA,1151817207.71
FTM,1133059830.04
FLOKI,1117596848.06
ALGO,974970826.4
KCS,960554539.37
JUP,953474983.26
PYTH,922047881.54
PYUSD,907912346.31
JASMY,897944134.18
LDO,898848106.15
TIA,881757188.47
SEI,879053137.3
ONDO,822570580.83
NOT,817155263.11
FLOW,807773865.79
BSV,789655627.03
BTT,789804393.02
CORE,786673163.9
USDD,752179222.85
EGLD,749948680.71
OM,741575107.19
QNT,731427829.48
BRETT,716398355.18
EOS,688717758.3
GT,686056771.13
AXS,664191022.4
BEAM,658114050.44
NEO,648954807.66
FLR,648379071.01
STRK,635035026.34
XTZ,628278962.8
XAUt,617269989.17
GALA,603302509.48
AKT,597458560.97
XEC,579809966.13
DOGS,571418194.26
1000SATS,569145891.8
WLD,564059827.9
ENS,556689517.65
SAND,550489138.27
ORDI,547953198.0
NEXO,545742964.26
DYDX,531079973.23
CFX,531820128.74
RON,528941152.85
POPCAT,525223675.81
KLAY,518172012.5
W,512630999.57
TUSD,495041073.8
MANA,484178011.47
ZEC,480233670.99
MINA,471452371.64
PAXG,470436661.49
PENDLE,465377351.22
CHZ,453458690.37
CAKE,447338204.46
NFT,445135199.74
BNX,436983998.1
AIOZ,428305760.86
LUNC,422866774.71
ASTR,421745006.21
ENA,423277850.51
SNX,413828853.65
ZRO,411033504.53
DEXE,412019185.89
IOTA,410483767.55
FTT,401557217.97
LPT,397626746.18
BOME,394282324.42
XDC,390729291.61
AXL,388149566.73
RAY,380422645.84
BTG,373225454.77
SFP,368327726.86
GNO,369215086.21
TFUEL,365251964.48
ZK,362616496.87
MX,360215752.8
COMP,356820001.84
ROSE,355383011.1
SAFE,348081432.91
WEMIX,346745356.05
APE,344621403.59
CKB,343639477.42
MEW,336792928.32
TWT,335829373.01
SUN,329895873.77
SUPER,322445916.59
MOG,318432883.4
IOTX,313497455.3
KAVA,314130372.28
CRV,309897979.97
AMP,303811670.51
PEOPLE,298574884.52
JST,296475135.18
1INCH,283506029.88
BLUR,271661700.85
DASH,271677205.76
WOO,271055951.4
KSM,269100416.31
ELF,268598051.48
ANT,268131147.33
HOT,265756478.25
GLM,265475614.34
AEVO,264189896.77
JTO,263140039.03
GMT,261970608.4
OSMO,258603317.7
GAL,257976136.37
RSR,255851070.04
PRIME,251286460.33
DYM,249371302.09
G,246934939.61
ZIL,240320668.87
SC,238529527.09
GMX,238143909.78
XRD,236829821.55
BAT,235699258.2
CELO,234428581.69
ZRX,234361200.76
MEME,232636553.23
ANKR,229172310.52
QTUM,227430360.86
MANTA,227589493.79
ENJ,224526634.89
LUNA,222434872.51
RPL,219800748.39
ID,219785036.32
RVN,219365181.55
ETHFI,215963789.38
TRAC,204834601.64
ARKM,202514103.58
GAS,202802048.44
T,203347385.86
MASK,197450602.2
CVX,197392013.51
ETHDYDX,195220159.59
SSV,195616044.38
CFG,180908454.72
METIS,180066038.17
ABT,179273528.5
POLYX,178544602.99
ZETA,177114113.97
ETHW,176458654.66
BLAST,176441534.35
