coin,mkt_cap
BTC,1335182728999.5
ETH,454251771430.25
USDT,112143042658.35
BNB,88997799990.63
SOL,75044190328.87
USDC,32358981689.65
XRP,28472741617.33
DOGE,22723181720.53
TON,16447920886.58
ADA,15942185276.42
SHIB,14509708504.96
AVAX,13733422855.5
LINK,10655028400.37
DOT,10049913470.61
TRX,10022665438.04
BCH,9035870717.62
NEAR,7781565045.27
MATIC,6835433971.71
LTC,6195734538.03
PEPE,6159540822.45
UNI,5655620362.6
ICP,5511807188.5
LEO,5492481810.44
DAI,5347123477.87
ETC,4263742575.03
APT,3901049797.13
RNDR,3857257092.1
HBAR,3546295874.76
KAS,3509629718.13
FIL,3248636319.76
ATOM,3240430728.78
ARB,3220974397.49
IMX,3216720518.56
WIF,3196367867.99
MNT,3193321715.65
XLM,3051903769.0
CRO,2919278899.86
FDUSD,2901277384.1
AR,2843432983.95
OKB,2822193193.59
XMR,2816291579.94
GRT,2790500431.77
STX,2668895817.27
TAO,2620102516.04
OP,2590078753.84
SUI,2465646087.6
MKR,2450751957.81
VET,2422846915.28
NOT,2374438750.91
FLOKI,2333162215.85
INJ,2263961133.1
TIA,2214834180.33
FTM,2162002591.34
BONK,2141362026.86
LDO,2098392113.61
THETA,2067224535.37
RUNE,1981342754.19
ONDO,1917390750.91
BGB,1888366244.97
FET,1768598884.27
JASMY,1787955268.92
CORE,1663754849.7
PYTH,1539306699.14
AAVE,1532562523.2
ALGO,1492426238.39
JUP,1438110028.81
SEI,1402283576.36
BEAM,1390596026.78
STRK,1392312208.25
ENA,1400834632.95
GALA,1377251455.89
FLOW,1324495453.31
CHZ,1259522243.05
BSV,1191314117.73
FLR,1197673614.89
W,1142123796.16
AGIX,1126738060.44
AXS,1128417818.83
DYDX,1117859178.93
BTT,1114720434.85
QNT,1104743813.84
AKT,1089779779.31
WLD,1066727095.84
EGLD,1026086617.5
NEO,1020977701.82
RON,988914271.02
SAND,988544964.96
KCS,961442872.59
ORDI,945237154.01
XTZ,911000934.93
MINA,907838962.35
EOS,901660589.7
PENDLE,902260425.49
XEC,901202809.82
BOME,898269786.34
AEVO,899116997.18
SNX,893275003.11
SAFE,888250102.08
GNO,877915553.21
CFX,862602522.62
KLAY,850520171.77
MANA,843185750.21
ENS,832741123.89
AIOZ,797962658.14
NEXO,785469974.5
APE,773305795.38
GT,764603998.15
DOG,745797828.81
DEXE,747724286.7
USDD,733290726.34
AXL,714212879.42
KAVA,710402373.7
IOTA,703249013.32
LPT,699690178.05
OM,700073745.72
CAKE,690032422.32
CKB,677857920.91
LUNC,674314821.05
BLUR,660626625.99
ROSE,655387284.34
HNT,652854321.94
1000SATS,648125917.87
TFUEL,624968049.71
WOO,597122715.58
MANTA,580493370.75
BTG,584956022.37
PEOPLE,583766564.45
PRIME,575552610.82
XAUt,573602299.75
IOTX,561984246.47
RBN,568061782.34
CRV,555299163.33
MEME,556217096.72
1INCH,549733855.77
XDC,549806968.46
OSMO,549415071.75
ETHFI,523707901.05
FTT,511363079.84
ARKM,507798411.56
TWT,507157106.55
OCEAN,501501209.89
TUSD,500059607.64
ETHDYDX,492086538.63
ASTR,486806829.83
LUNA,486362501.19
DYM,491742937.72
GLM,485291172.91
COMP,482040794.42
SUPER,481039457.27
WEMIX,477744839.13
GMT,474434149.48
NFT,457107327.65
RAY,440771141.6
ENJ,437980290.42
SSV,439777743.29
METIS,434467667.62
ANKR,434663909.64
CELO,433997978.8
HOT,434115731.26
ZRX,431022372.76
ZEC,430496822.1
PAXG,429764418.03
ZIL,426670816.97
JTO,423951401.65
MX,422806338.31
SKL,422018928.11
RPL,419995653.53
GAL,416520661.26
ANT,413448355.81
XRD,408552669.82
RSR,409012955.5
ALT,403005936.34
PIXEL,397759498.77
BICO,398544388.95
PYUSD,398173185.42
ID,394652420.06
MEW,391748554.25
RVN,385236938.14
HIGH,384660999.19
SC,384460650.95
ABT,381588259.05
YGG,379430473.65
ETHW,373523436.94
SFP,372700761.61
ELF,368136294.66
FXS,367138064.27
ZETA,366968060.46
BAT,363587434.12
QTUM,360963340.23
LRC,358858537.95
GMX,361470911.75
ILV,357114553.58
BNX,355048912.52
POLYX,352691784.57
CSPR,349952185.39
DASH,346995983.48
TRAC,347410566.93
T,342140427.81
CFG,335855136.05
MASK,330569003.79
