coin,mkt_cap
BTC,109366021621.84
ETH,45585861644.53
XRP,18113883122.32
BCH,12728748267.05
EOS,7286573183.75
LTC,4591722923.09
XLM,3725316564.22
ADA,3687036718.91
MIOTA,2973402385.05
USDT,2703948681.64
TRX,2490873761.44
XMR,2100427219.22
NEO,2036612529.75
DASH,1924453982.68
BNB,1642662194.55
ETC,1640110046.87
XEM,1542294055.05
VEN,1439236862.68
OMG,828091633.18
ONT,772399507.74
QTUM,770486658.47
ZEC,714294524.96
ICX,643860522.0
LSK,580210543.29
ZIL,542068810.83
BCN,540088186.71
DCR,489258285.84
BTG,461129636.67
AE,450717514.15
STEEM,431288507.7
ZRX,424485569.23
REP,379549514.77
XVG,378488073.18
SC,377756843.63
BTM,374423459.97
BTS,367819516.9
PPT,332004580.33
MKR,328837818.7
NANO,326868705.12
BCD,311319231.78
RHOC,292712887.48
DOGE,286509513.97
WAVES,286404991.15
GNT,282631526.72
STRAT,278293476.58
DGB,268480603.64
SNT,267828350.68
WAN,259311439.72
BAT,257420003.41
XIN,233484381.73
NAS,228096512.32
HC,217840872.54
BTCP,217377496.1
IOST,215311315.66
WTC,204555687.4
LRC,197249405.55
DGD,194495407.1
HT,186421746.64
KCS,179457825.91
AION,172071222.67
GXC,163838996.89
KMD,161926481.61
ELF,158647999.17
MITH,151939039.06
ARK,148354033.56
ARDR,147882890.57
BNT,147627429.92
MAID,145832752.82
RDD,138951914.17
FUN,136709971.59
MONA,128300708.96
CNX,128202650.95
EMC,122185805.59
DCN,121424327.9
KNC,120079213.89
CTXC,119123800.19
VGX,113209224.16
CMT,111668988.53
PIVX,111387128.6
ELA,111305538.05
MOAC,110932670.59
DROP,109780306.09
ENG,109159031.05
POWR,108828996.55
CENNZ,108513780.45
THETA,108038878.61
MCO,107104756.33
LOOM,104667035.85
GAS,103609225.5
VERI,103374012.54
KIN,102727198.35
WICC,101848146.99
