coin,mkt_cap
BTC,163358189150.98
ETH,23367177866.63
XRP,9678990068.2
USDT,6383346956.15
BCH,4646164981.03
BSV,3837664273.22
LTC,3120493727.3
BNB,2663768292.97
EOS,2621533307.94
XTZ,1944016243.63
XLM,1485822964.78
LINK,1302759277.62
ADA,1268581579.91
XMR,1095645952.25
TRX,1068267999.38
LEO,1064018112.69
CRO,993835265.27
HT,934435925.93
MIN,863345939.52
ETC,840530196.32
DASH,767573911.38
USDC,705834652.77
HEX,686674935.32
HEDG,646584860.16
NEO,640515386.63
ATOM,529569640.53
MIOTA,509461280.88
ZEC,407728119.31
XEM,377590993.94
MKR,375418892.48
CCXX,350534316.0
INO,347829214.35
OKB,321245303.22
ONT,321024930.22
DOGE,312317539.79
FTT,300538490.56
BAT,268117420.75
DGB,249893385.72
PAX,245285467.36
VET,240181503.6
ELAMA,213044033.95
PLF,196759699.52
MWC,193490451.14
BUSD,180806386.0
BTG,173916788.31
DCR,166936473.09
HBAR,160404421.37
QTUM,153502164.35
LSK,151763921.86
HUSD,148414940.88
ALGO,148110762.4
ICX,147891458.9
SNX,140595762.43
ZRX,135029282.88
TUSD,133817536.22
RVN,125764123.75
THETA,125097519.8
REP,119822711.48
HYN,119650128.99
KNC,118002057.32
HIVE,117110380.41
DNA,114971912.07
ZB,113742129.3
ENJ,111146503.88
DAI,110092898.58
BCD,109058962.38
WAVES,108334766.49
OMG,102325101.53
CNX,100718116.46
