coin,mkt_cap
BTC,1947252730094.69
ETH,437815296057.84
XRP,137768877225.67
USDT,137251157315.4
SOL,103068854420.13
BNB,102137951637.67
DOGE,56429516618.45
USDC,45614641261.0
ADA,38436618849.44
TRX,22637910683.26
AVAX,17671334468.43
SUI,15769236666.25
LINK,15081641043.56
TON,14540299012.2
SHIB,14102304945.32
XLM,13373293388.16
DOT,11794642489.85
HBAR,11525246861.91
BCH,9329609963.77
UNI,9099651024.14
LTC,8704652778.64
PEPE,8714215845.95
LEO,8367743347.03
HYPE,8149207709.92
BGB,7211286590.91
NEAR,6899097001.77
USDe,5826590299.83
ICP,5799302768.36
APT,5635881789.58
DAI,5365511628.34
AAVE,5140171832.4
MNT,4699807694.53
POL,4338717424.81
RENDER,4292604125.66
ETC,4224323988.48
CRO,4226833510.88
TAO,4154867950.02
VET,4134100112.18
VIRTUAL,4013605560.13
FET,3930427490.34
ARB,3858462395.28
ENA,3796990285.9
OM,3755923393.51
XMR,3628655896.97
FIL,3666293083.93
ALGO,3384098842.85
KAS,3171271469.45
OKB,3019590342.57
ATOM,2870924540.0
OP,2830905723.22
TIA,2659946745.21
STX,2662616265.05
BONK,2620322044.15
INJ,2516745838.55
PENGU,2520508443.21
MOVE,2501001268.89
IMX,2489270455.43
THETA,2452389365.4
FTM,2319144463.04
GRT,2322441718.14
ONDO,2148545991.77
WIF,2098966578.7
WLD,2053760690.32
FDUSD,2013631809.76
JASMY,1913475030.39
FLOKI,1911027839.41
SEI,1928141366.69
LDO,1873682643.99
RUNE,1685430022.17
RAY,1667837410.29
GT,1603145804.55
SAND,1557484786.89
GALA,1536868364.23
BRETT,1500433902.87
FLR,1497310236.42
XTZ,1478916923.37
XDC,1440941562.71
QNT,1433987946.35
PYTH,1417261137.01
MKR,1404473643.52
SPX,1415613520.74
BEAM,1396649922.51
EOS,1386910065.4
KCS,1360330535.72
KAIA,1338388727.8
CRV,1297573674.21
ENS,1294011129.71
AR,1289237339.38
IOTA,1280443529.5
JUP,1276871072.84
FARTCOIN,1299695658.52
AIOZ,1291790468.24
STRK,1261504466.97
FLOW,1253141640.84
BTT,1155789502.93
HNT,1166363678.27
MOG,1135029920.09
DYDX,1149462120.1
BSV,1130614854.2
CORE,1142488416.08
NEO,1126182428.99
AXS,1106903655.46
AERO,1092115357.04
MANA,1063228203.04
FTT,1062257448.39
EGLD,1041106488.91
APE,1016513038.96
MATIC,987628529.31
DEXE,968569861.18
ZEC,955795255.38
BIO,963692599.74
RSR,900348878.38
NEXO,888233744.34
EIGEN,868453386.11
JTO,864265984.84
W,868432960.51
AKT,872691632.47
PENDLE,855735460.39
CHZ,851860029.11
CFX,849637692.74
POPCAT,844807311.73
CAKE,838357954.12
ZK,784738444.86
MINA,784395018.22
SUPER,765836273.69
GIGA,769429559.79
COMP,753935499.64
RON,755906722.91
PNUT,756472715.62
GRASS,745132421.16
USDD,746916789.66
GNO,741281512.14
XEC,739961267.35
SNX,741694972.32
NOT,699873838.27
AMP,672052899.56
LUNC,667534950.12
AXL,659456900.66
TURBO,655209318.62
XAUt,650002722.98
ROSE,650494562.97
ZRO,636758654.34
PRIME,632819161.94
ORDI,612835545.44
LPT,614903790.03
MEW,606348577.96
KAVA,604863486.39
1INCH,601578856.07
MORPHO,583806144.75
CKB,580502940.35
KSM,577956745.83
BLUR,575164177.6
BabyDoge,543886085.75
NFT,536559047.54
GOAT,537557515.06
VANA,537137081.62
PAXG,527890490.15
DASH,528497765.73
TWT,523109056.74
CVX,518179569.45
ETHFI,515477425.44
IO,504463987.47
MOCA,499282592.75
TUSD,495789972.78
SAFE,490931345.83
USUAL,497992481.93
PYUSD,491555876.75
ASTR,492329974.87
CTC,488216759.41
BOME,481200168.71
SUSHI,469743674.52
ZEREBRO,471079084.62
WOO,468957336.22
TFUEL,466493731.63
NEIRO,459875175.09
ZRX,454792794.9
TRAC,450676526.16
HOT,453644803.95
ZIL,448477798.58
ME,447692215.07
ONE,445454839.4
ZEN,437273596.34
ENJ,439765966.84
GMT,429001204.01
GLM,431874924.25
Máximos histórico (ATH),412583051.17
ID,410500799.5
MEME,405945432.93
CELO,405818429.73
JST,403092217.26
BAT,403788340.3
IOTX,399500566.25
SATS,398916614.8
ANKR,394532906.54
ETHW,390305280.49
ZETA,381344155.78
ARKM,380620246.31
DRIFT,372242119.01
ELF,373670560.25
BTG,372418955.0
