coin,mkt_cap
BTC,194566959663.1
ETH,84923238672.53
XRP,39308508026.1
BCH,21914233031.3
LTC,11862054985.01
ADA,7798526586.52
NEO,7758290939.33
XLM,6684174191.36
XMR,5825637059.76
EOS,5783550071.96
MIOTA,5265541507.01
DASH,4918412648.25
XEM,3209858536.36
TRX,3142826597.39
ETC,2976989516.88
USDT,2211846808.78
VEN,2165299049.67
NANO,1987258826.81
QTUM,1953659157.8
LSK,1939302218.84
BTG,1906569614.45
OMG,1830986761.72
ICX,1406773036.0
ZEC,1395361148.1
BNB,1024611560.33
DGD,969149963.38
STEEM,890920555.86
XVG,829283582.7
STRAT,821775871.52
BCN,783702764.83
PPT,776758840.02
WAVES,686457633.97
SC,658270845.47
RHOC,652924036.24
DOGE,624159167.34
MKR,602181695.5
BTS,594340054.4
SNT,560078026.41
DCR,554039694.52
AE,540637813.55
REP,511795326.23
ETN,490008219.24
ZRX,475870933.72
WTC,465733429.71
KMD,462019742.94
VERI,437246948.33
ARK,424170417.5
BTM,419230073.96
ARDR,417197111.0
HC,407165945.26
DRGN,399410512.76
BAT,376859098.67
VGX,376324625.4
GNT,365585390.89
CNX,364449428.3
SYS,362732546.08
DGB,353521817.84
KCS,351662385.6
GAS,345563415.06
PIVX,341050380.83
MONA,327746739.15
FCT,312902040.72
ZIL,309431808.16
LRC,307610685.64
AION,303458408.26
ELF,299507945.78
R,299372953.04
GBYTE,297567203.48
NAS,286059087.75
QASH,283736154.44
FUN,276784290.05
KNC,245144770.77
RDD,244972492.37
PART,243424744.58
XZC,240708153.74
GXC,236098465.92
IOST,235071450.63
SALT,233623281.51
DENT,224646985.44
POWR,214293285.24
NEBL,213520958.26
CND,209298559.86
PAY,209089357.48
LINK,207486474.51
POLY,205536147.83
DCN,204643873.5
KIN,203347627.91
NXT,200302342.98
ENG,197123617.95
BNT,196976096.68
REQ,191033503.42
BLOCK,190852739.21
ICN,189219138.46
NXS,188487983.87
MAID,185444727.03
SMART,182969525.12
PLR,181266099.15
BTX,179914740.16
VTC,170495628.44
EMC,169553050.36
AGI,166375953.92
GNO,160742722.55
WAXP,154413133.94
QSP,146884229.61
GAME,142705566.94
BTCD,142404786.98
STORJ,140124261.57
NULS,139743537.9
RDN,137204439.33
ENJ,136951006.12
GVT,136355947.59
ZEN,134191673.31
SAN,133705911.5
IGNIS,133533006.54
UNITY,126217354.75
THETA,125983387.82
MCO,123273334.35
CVC,123270952.93
XDN,120183037.93
ANT,119946064.67
SKY,119847003.22
MANA,119600256.27
NAV,119471070.24
POE,117801680.27
RLC,116986203.82
SUB,116830244.69
STORM,113935753.57
HPB,110799512.58
MDS,109357845.29
TNB,108939888.22
UBQ,108298605.7
PURA,106639628.96
VEE,106242057.68
ACT,105821371.08
PPP,104242603.18
MED,101976627.51
MTL,101492705.08
