coin,mkt_cap
BTC,365024821953.69
ETH,156481992824.69
USDT,67953496945.0
USDC,47325233841.02
BNB,45889655979.06
XRP,22397914680.36
BUSD,21032239187.18
ADA,14373740433.11
SOL,11393119249.46
DOGE,7865818784.66
DOT,6952768096.08
DAI,6830210006.01
MATIC,6675209425.46
SHIB,6009131509.3
TRX,5621615915.11
AVAX,4894804403.14
UNI,4766835265.09
WBTC,4661339146.37
LEO,3903706963.56
LTC,3701293295.9
ETC,3694205405.39
LINK,3506913042.91
ATOM,3443637873.8
FTT,3219736818.31
XLM,3021418921.04
CRO,2766095858.82
NEAR,2779861037.51
XMR,2489455888.98
ALGO,2455468071.11
BCH,2195414973.44
LUNC,2051991136.14
FLOW,1682043530.79
TON,1663534892.57
VET,1638271836.51
FIL,1574467131.61
QNT,1562477119.6
ICP,1548631818.68
APE,1539013763.61
CHZ,1296844492.93
HBAR,1295192824.49
MANA,1266785585.24
XTZ,1255726958.25
SAND,1220656024.56
EOS,1161799173.62
EGLD,1131933357.04
THETA,1030243356.75
AAVE,1025170155.93
AXS,1008881983.23
USDP,943216215.15
OKB,936051885.06
BSV,917037508.77
KCS,886949367.45
TUSD,884489944.06
ZEC,826931500.11
USDD,779580664.21
XEC,769940920.48
MIOTA,765716238.52
MKR,738657038.57
BTT,724615876.37
USDN,661608970.44
CAKE,654331261.25
GRT,653198610.83
HT,630654146.12
HNT,612383000.17
NEO,600737361.79
KLAY,575122948.99
FTM,554392888.87
PAXG,538796469.66
SNX,528880295.57
RUNE,496228230.83
NEXO,485162965.09
GT,461089226.18
CRV,457261765.84
LDO,449653778.58
ENJ,437058410.0
DASH,436725760.12
BAT,436332320.93
STX,423999647.44
COMP,424675516.05
FEI,419752252.6
RSR,411118262.46
ZIL,407647796.38
KAVA,407803694.51
WAVES,404920187.21
RVN,403798720.25
MINA,399895888.19
XDC,387849825.36
LRC,379526378.63
DCR,371971847.04
TWT,369630936.05
GMT,363879129.05
XEM,356109311.39
CELO,354757587.31
BTG,348353168.88
KSM,344092475.39
HOT,341557781.36
1INCH,323934859.13
BNX,315548245.89
CEL,315713351.02
CVX,316741823.19
USTC,314696579.27
LUNA,315174184.02
GUSD,300729543.38
AR,302285657.03
GNO,298024134.71
ROSE,293433572.65
QTUM,288955920.53
ANKR,289723186.74
YFI,288797475.77
ENS,287945890.39
GALA,275021311.47
KDA,271094364.7
TFUEL,269907642.25
GLM,260065400.5
BTRST,263370818.95
IOTX,262598639.14
ONE,244055675.04
JST,231549191.37
OMG,230504098.89
FLUX,228370501.26
BAL,220520388.44
ZRX,220124341.52
POLY,213190557.87
BORA,214824968.67
LPT,216356865.85
HIVE,213360810.27
IOST,213635745.11
ICX,211451641.5
XYM,207894500.12
AMP,204741531.32
KNC,198926473.49
OP,197744544.43
SRM,195067403.79
ONT,188891004.22
WAXP,182074993.67
STORJ,182599451.76
MXC,179073929.53
GLMR,177985310.96
SC,177568208.75
CSPR,175561608.39
IMX,175046969.95
XCH,173291133.05
ZEN,173456822.31
AUDIO,172822427.29
SXP,171057519.58
ABBC,164356721.03
CHSB,162291999.26
UMA,155676923.38
WOO,152796715.06
PLA,150134620.95
VGX,151026340.46
SKL,150910113.54
SCRT,148786085.79
DGB,144945098.39
NFT,141851915.61
SLP,138765812.8
ELON,135046059.79
SUSHI,131650515.11
DAO,127606708.88
CKB,123513043.83
CVC,123508723.69
LSK,121389358.77
PUNDIX,121605583.45
KEEP,121000523.72
COTI,120368854.2
VLX,119924053.69
MED,119141270.53
RNDR,114542625.44
INJ,114356282.75
EWT,112217010.06
CEEK,111745939.34
REN,111318265.85
PEOPLE,110528278.61
SYS,108775579.12
XNO,109825779.38
NU,105011350.69
CELR,105214642.9
BTCST,104212563.22
ONG,104543378.64
REQ,102568106.62
SPELL,101676559.07
ORBS,100517928.94
