coin,mkt_cap
BTC,1359517306698.53
ETH,295790667682.77
USDT,120527402407.8
BNB,80356051541.98
SOL,76531355206.29
USDC,34891822881.93
XRP,28601030708.22
DOGE,22209839267.73
TRX,14278621859.12
TON,12268074570.96
ADA,11698306781.57
SHIB,9952613702.25
AVAX,9583347072.09
LINK,6747466475.42
BCH,6732088626.58
DOT,5735058740.0
LEO,5603296095.44
SUI,5548538607.24
DAI,5365323576.13
LTC,5028746776.6
NEAR,4495129983.94
APT,4253847063.39
UNI,4234286572.48
PEPE,3439163328.03
ICP,3400394807.4
TAO,3206854093.54
XMR,2894484827.99
FET,2779395048.91
KAS,2714949309.64
XLM,2699989358.82
ETC,2657440822.88
FDUSD,2475024660.45
RENDER,2302974394.59
POL,2299874378.53
OKB,2245533407.94
STX,2218601723.58
WIF,2077169200.16
FIL,1991995803.42
AAVE,1990102165.66
ARB,1917224627.13
CRO,1908230856.14
MNT,1884965817.0
IMX,1845171950.4
TIA,1837402369.06
OP,1798384365.65
RUNE,1717160979.1
FTM,1678813258.17
INJ,1668981523.4
HBAR,1614679068.99
VET,1601764955.74
BGB,1564840777.83
ATOM,1555762253.55
POPCAT,1350264393.18
BONK,1337196639.15
SEI,1308546973.96
GRT,1304761474.71
PYTH,1194475450.27
JUP,1194102922.44
FLOKI,1170515963.06
OM,1151683671.56
KCS,1079551639.95
THETA,1052385367.67
WLD,1045113377.54
MKR,1023811894.73
HNT,1003312136.86
ENA,960019637.63
BSV,932589306.0
ALGO,912689191.51
AR,910592883.39
RAY,880631627.09
ONDO,864046557.45
LDO,859373740.41
JASMY,835363853.22
MATIC,796575434.67
BRETT,793873044.18
BTT,787207309.18
GT,763998192.44
BEAM,760958055.23
USDD,760231260.39
MEW,753115178.02
FLOW,746451163.33
CORE,732486054.19
AERO,732461844.4
STRK,726482875.74
KAIA,723591454.61
PENDLE,710562317.65
APE,696397533.73
AXS,684643521.96
QNT,676901034.87
MOG,676388480.69
XAUt,676145398.56
ORDI,659670919.46
NEO,639483409.04
FLR,637239227.94
EOS,634454367.3
GALA,634305870.38
NEXO,633387327.79
XEC,628237518.24
EGLD,619290873.66
CFX,611166280.59
ZEC,607817939.56
NOT,607268055.3
XTZ,605238014.11
PYUSD,599439905.76
DYDX,581428839.29
W,573458943.58
SUPER,568692642.12
AKT,564158054.87
NEIRO,562044077.95
MINA,555756587.98
SAND,555504798.61
AXL,551066999.19
CKB,547574762.21
PAXG,541237493.54
GNO,537984795.47
SAFE,537105254.93
GOAT,529647933.22
ENS,526835131.68
MANA,524437333.86
FTT,524305761.75
CHZ,505171778.31
BOME,500369307.44
TUSD,493339996.69
LUNC,474926700.63
RON,470304806.11
EIGEN,456713209.53
CAKE,446802529.48
AIOZ,442189444.48
ZK,441279649.45
NFT,430899017.29
1000SATS,426475656.22
ROSE,420923054.81
SNX,420702409.13
DEXE,420557513.44
TWT,403133521.15
XDC,401404198.53
BLUR,380692345.39
ASTR,377319601.03
IOTA,371866214.39
BTG,371292135.33
ARKM,371080325.93
COMP,357846888.93
GMT,350961927.35
IOTX,347635392.36
BabyDoge,346314058.72
ZRO,340743737.17
LPT,335003486.38
KAVA,330462092.41
TFUEL,330127308.45
MEME,318847929.22
SFP,314997872.37
PEOPLE,312565410.46
CELO,308275787.59
ZETA,308222537.3
WEMIX,305858453.36
WOO,300459104.18
RSR,299261622.6
1INCH,295074048.18
ID,286137963.98
ETHW,285811935.13
AMP,284922280.06
JST,280279839.09
CRV,279900432.38
DYM,279498444.33
GLM,275717616.02
OSMO,271192858.05
DOGS,265225934.71
HOT,264237480.33
ETHFI,263105869.06
DASH,261980428.98
MX,258475358.89
PONKE,258154665.28
JTO,257787434.4
AEVO,254029346.14
ZIL,250698287.56
ZRX,246703557.27
ELF,245213197.64
SC,245164637.32
MASK,243748894.11
KSM,243644859.51
GAS,231187295.58
RVN,231127559.71
G,231040327.25
MANTA,230684355.19
TRAC,230278083.43
ENJ,229860410.3
ANKR,228335439.08
PRIME,228181065.43
BAT,226093756.99
QTUM,225358150.21
METIS,224598912.48
LUNA,218406524.17
GMX,204068222.91
ETHDYDX,198451429.0
T,196581671.7
ALT,196506509.37
BICO,195642453.55
RPL,195261433.55
SSV,190635739.35
BNX,188731801.77
