coin,mkt_cap
BTC,73094850250.11
ETH,28694713713.82
XRP,7919237265.53
BCH,6909645336.97
LTC,2901079182.35
DASH,2397361020.98
XEM,2215621590.37
NEO,1786008071.9
MIOTA,1696021631.22
XMR,1413301278.07
ETC,1223819213.17
OMG,965211778.35
BCC,954547761.99
QTUM,728028499.6
LSK,622907423.68
ZEC,608739278.25
WAVES,497467613.22
USDT,437028174.87
STRAT,407396123.84
STEEM,340369407.06
KNC,297185347.01
PAY,286232801.63
ARK,283726551.63
EOS,268339069.27
HC,265951679.64
BCN,258145822.5
GAS,257011825.62
BAT,255647331.48
SALT,247810302.74
KMD,240579084.47
REP,227234170.91
XLM,227054376.98
GNT,215411819.08
BTS,212385743.53
MAID,207696116.53
ARDR,204740381.23
DCR,194264666.96
WTC,184862185.4
MTL,175039946.21
PIVX,162513668.23
DGD,159967987.06
DGB,157319589.23
FCT,157048363.03
GAME,155187017.75
GBYTE,153319640.47
LINK,152826355.4
BNB,152652812.0
VERI,149811425.52
GNO,147885615.86
SC,145930701.13
ICN,143793463.0
BTCD,140104949.92
FUN,133411481.98
CVC,132402616.54
DOGE,120619219.21
SNT,109552127.73
BTM,107781121.42
ZRX,107569843.53
PPT,100663842.61
