coin,mkt_cap
BTC,155077231351.22
ETH,28732949884.75
XRP,18761924960.17
BCH,7906527803.35
EOS,7132765224.42
LTC,7117549253.45
BNB,4683362944.16
BSV,3419756287.17
USDT,3138617718.16
XLM,2659873179.1
TRX,2563111571.32
ADA,2503977776.99
XMR,1615842701.71
DASH,1461466315.8
MIOTA,1362585772.53
ATOM,1212264015.78
ETC,1055459473.88
XTZ,998364254.24
NEO,918650726.96
XEM,858087702.81
ONT,744826823.35
MKR,732368995.52
ZEC,592481484.28
CRO,512408929.37
BTG,507951407.69
BAT,453668562.95
VET,428947123.68
DOGE,406924035.04
LINK,354351973.15
BTT,345334280.34
QTUM,343656375.85
USDC,333445431.1
OMG,332244705.69
HOT,307354857.89
DCR,287873236.97
WAVES,265441722.19
RVN,264266867.0
BCD,256480317.35
LSK,251362134.14
TUSD,243200388.72
NANO,234803651.97
REP,216873201.59
NPXS,215665065.42
ICX,204346982.55
ZRX,203947017.76
MONA,195379360.28
DGB,193667267.88
BCN,193218414.63
BTS,187960088.37
ZIL,185862423.26
KMD,182943549.17
AOA,180624207.04
PAX,166772741.57
XVG,164812725.18
HT,163163055.25
IOST,155320706.38
AE,149080985.72
DENT,148352282.05
SC,146181991.66
QBIT,136181580.66
BTM,133117419.65
ABBC,132122617.65
STEEM,130874669.74
ENJ,130660524.99
THETA,123322147.54
THR,113433232.47
MCO,108606232.93
MXM,105731920.02
KCS,104811827.63
MAID,103860596.33
SNT,101709997.79
STRAT,101473114.37
