coin,mkt_cap
BTC,525920232790.7
ETH,227308028004.55
USDT,83165013521.21
BNB,47560448780.6
USDC,28902262332.86
XRP,27860418486.43
ADA,13179267542.18
DOGE,10119376913.16
SOL,8661446017.18
MATIC,8289867862.57
TRX,7348164173.88
LTC,6890160509.01
DOT,6336289067.84
BUSD,5150343845.38
AVAX,5088311066.67
SHIB,5074762771.82
DAI,4782811731.82
WBTC,4249944244.27
ATOM,3726690289.63
LEO,3335661576.63
LINK,3338409945.58
UNI,2894662767.56
OKB,2735665662.7
XMR,2710550998.45
ETC,2573958426.78
XLM,2453464247.47
BCH,2246393134.4
TON,2138358826.47
ICP,2092230845.01
TUSD,2055470522.43
LDO,2002683636.46
FIL,1992998681.15
APT,1837625294.49
HBAR,1586229203.74
CRO,1530471090.82
ARB,1543874774.5
NEAR,1476330654.6
VET,1435971817.25
QNT,1390557488.18
APE,1220784884.78
GRT,1131923865.65
SAND,1097161958.9
ALGO,1100022978.24
USDP,1001793293.26
EOS,995925044.14
RNDR,974153027.44
EGLD,962616911.13
RPL,956610221.3
OP,954255406.9
MANA,948052943.59
BIT,913764222.38
FTM,912458392.84
AAVE,905742610.09
XTZ,859221257.39
AXS,846191255.47
STX,848923793.29
THETA,838619540.62
CFX,775942566.24
FLOW,756038711.02
USDD,748306135.7
IMX,744629266.99
NEO,731691426.67
KCS,712065808.23
CHZ,706056152.2
CRV,696351933.22
MKR,667513919.88
LUNC,648891237.24
BSV,635949340.74
INJ,624752371.49
SNX,617055316.19
KLAY,576169659.7
GUSD,570133233.33
MIOTA,566688691.06
BTT,564270996.32
KAVA,555115596.88
ZEC,521261297.91
PAXG,512889485.32
CSPR,509471251.97
SUI,507560571.48
MINA,497129176.8
GMX,487580315.79
HT,486524078.56
PEPE,485125777.59
XDC,483284738.83
DASH,482146995.18
XEC,479761587.77
FXS,475962835.84
TWT,446347432.09
GT,416842721.04
WOO,411696053.42
RUNE,388634974.42
ZIL,380856235.99
FLR,380586680.88
LRC,371187837.86
NEXO,369040302.92
MASK,366292407.67
CAKE,362174620.0
AGIX,357078176.77
1INCH,342878557.07
ENJ,335416778.82
DYDX,332758672.6
CVX,328648629.02
MX,327677357.3
ROSE,326241636.5
BAT,324892994.26
GNO,302738916.31
XEM,298941136.82
FLOKI,298900035.98
ENS,288695285.49
OSMO,285645637.29
QTUM,280077694.9
CELO,273575324.15
HOT,273875050.27
COMP,271299949.49
LUNA,264610895.05
RVN,263072537.67
BAL,261482968.35
ANKR,260343973.54
TFUEL,258934349.66
XCH,256572718.28
SXP,255099498.16
AUDIO,251471774.43
OCEAN,243763653.65
BLUR,243607677.67
KSM,234059034.54
ICX,234020753.17
GMT,233541050.14
DCR,231911378.02
ABBC,230907458.94
AR,228497179.26
SSV,228840894.6
JST,226466580.16
IOTX,224293598.61
T,224094766.02
JASMY,223276523.72
ETHW,222321215.26
FET,222009491.15
ASTR,219136781.63
BTG,217831426.41
MAGIC,217506261.98
YFI,214264282.94
HNT,214063190.54
GLM,207734209.34
GALA,207029609.57
SUSHI,197546639.34
ONT,196684801.9
WAVES,192722090.68
ONE,192676634.65
ZRX,187115633.8
ELF,186484737.07
GLMR,185478326.88
EDU,184801324.56
BAND,181863427.4
BONE,180370139.25
WAXP,178350785.58
KDA,174619106.65
HIVE,172595619.03
IOST,173575217.55
SC,173455158.33
ACH,172032127.42
ILV,168781474.9
FLUX,160262012.34
DAO,157655804.56
CELR,156284017.59
BICO,155590273.1
BORA,153813141.82
SKL,153864421.73
JOE,153131139.7
USTC,151364988.86
CKB,150521182.35
SFP,150545512.87
ID,149711346.09
CORE,146250424.4
BNX,144452861.72
LPT,143524517.43
ANT,142242291.95
TOMO,139804263.37
UMA,140238476.75
RSR,139127043.48
STG,136642246.37
CTSI,135054715.28
WILD,133474410.7
DGB,130623634.28
MOB,125711357.95
AXL,122187964.87
STORJ,119152840.7
LQTY,115263557.9
KNC,114504115.26
ELON,113275776.42
EVER,111888619.25
RIF,111246302.15
API3,111354863.93
ZEN,111015550.59
BRISE,110307350.93
RLC,110640986.68
OMG,109946754.5
CHR,109716160.81
LSK,109155826.34
AMP,108536731.53
NYM,107448267.49
