coin,mkt_cap
BTC,1364795731926.52
ETH,414659664792.92
USDT,106892179723.7
BNB,87343737468.08
SOL,80048230904.47
USDC,32936774704.98
XRP,32746512775.46
DOGE,28630384308.5
ADA,20985760903.89
TON,18637549799.82
AVAX,18662841542.72
SHIB,16615244404.49
BCH,13484868378.33
DOT,12460056689.44
TRX,10569871350.8
LINK,10522089461.8
MATIC,9026675829.96
ICP,7920622607.62
LTC,7527181484.89
NEAR,7329154441.04
UNI,6822952062.47
APT,5430914962.78
LEO,5364079735.99
DAI,5347105737.45
ETC,4963154689.04
STX,4803414064.52
FIL,4714521753.85
MNT,4504459961.66
ATOM,4333512072.93
ARB,4061375925.25
CRO,3887107966.0
IMX,3858520215.76
WIF,3762353037.4
XLM,3730844365.99
TAO,3716238194.23
RNDR,3728523262.18
HBAR,3569495055.31
FDUSD,3522094239.26
OKB,3485727024.06
MKR,3363203680.84
INJ,3292623374.62
KAS,3265030810.25
OP,3218514966.16
GRT,3191058623.77
PEPE,3136204700.98
VET,3090798067.07
THETA,2683887216.44
RUNE,2480402150.19
FTM,2439933824.23
XMR,2418933008.86
LDO,2407044924.16
CORE,2362691703.96
FET,2289872611.64
AR,2215400574.98
TIA,2150854564.87
SUI,2126919189.05
BSV,1956886066.61
FLOKI,1964538728.08
SEI,1960706446.33
ALGO,1911121769.96
GALA,1879009407.61
JUP,1886482495.12
FLOW,1873319813.26
BGB,1832280129.7
AAVE,1817708344.76
W,1815545620.6
BEAM,1704188024.87
ENA,1694862666.86
PENDLE,1608468028.83
ORDI,1592194926.22
XEC,1512867699.92
BONK,1532403100.19
FLR,1514556580.67
QNT,1451343123.46
EGLD,1451965344.5
BTT,1443717453.47
STRK,1436861940.76
DYDX,1434480900.71
AGIX,1412213738.93
AXS,1404210914.73
CFX,1389946206.93
SAND,1387254611.61
CHZ,1316708564.18
SNX,1313105621.57
WLD,1285875607.56
PYTH,1264594833.0
XTZ,1241863015.24
CKB,1208279555.58
MINA,1184217074.49
RON,1174582918.19
EOS,1156242183.03
MANA,1134863603.11
ONDO,1118748189.41
NEO,1086607882.94
1000SATS,1065850215.74
APE,1042135820.75
KAVA,1035391139.45
KCS,997910253.93
AKT,1007602785.6
IOTA,990685739.76
JASMY,984209776.95
CAKE,967609857.71
HNT,964317904.58
AXL,950810600.39
GNO,910539074.43
ETHDYDX,913188114.55
AIOZ,906664349.64
RBN,900752080.42
KLAY,900814441.58
PRIME,886951220.67
ROSE,864488116.22
OSMO,859346315.75
BTG,859811541.31
BLUR,821901939.54
WOO,805839224.99
DYM,788886782.26
IOTX,785104397.32
BOME,781478688.51
LUNC,782228478.62
XRD,773978423.87
NEXO,770956585.38
WEMIX,763922368.08
CRV,749059683.1
MANTA,746709542.39
GT,747464468.66
USDD,727931462.85
ASTR,729589589.08
ALT,689471174.44
OCEAN,663095134.1
BICO,656587636.37
ETHFI,659875858.45
1INCH,650117509.34
LUNA,642386337.16
ANKR,639344097.68
SKL,628482941.76
XDC,627533149.24
ENS,625155664.13
ENJ,617127041.16
TFUEL,600177284.97
COMP,594014278.8
GMT,594273700.56
CELO,588540973.32
RPL,588347559.04
ZRX,585645572.22
OM,576666501.57
ZIL,581808277.75
SUPER,572022607.42
XAUt,569940518.08
DEXE,550422438.77
FTT,564603219.4
GLM,564086838.67
FXS,552953467.77
RAY,554841555.0
SC,542627868.9
RVN,549981632.93
LPT,540855207.29
HOT,538341316.38
NFT,532133157.82
ETHW,514428281.54
SSV,519893806.69
TWT,517697117.08
PIXEL,509891228.64
TUSD,494884227.6
MASK,493972619.11
RSR,486512470.48
ZETA,478748161.94
ID,480856142.16
LRC,478391123.22
ILV,478051972.74
POLYX,471712784.87
METIS,470545099.26
GAL,467277752.89
CFG,458961806.46
ELF,460348092.42
ARKM,460860082.8
QTUM,456787755.33
ZEC,454732974.16
MX,453702405.23
BAT,450586851.51
JTO,448058767.81
CSPR,442247924.13
T,442771067.92
DASH,439884878.1
TRAC,438105229.15
XEM,437368980.5
MEME,430352780.81
YGG,429750848.88
DCR,429060395.06
GAS,422408022.55
PAXG,419842531.0
MEW,415932004.72
GLMR,397610711.18
XCH,398338066.41
AMP,396893861.0
GMX,394483357.19
ANT,395085163.9
FLUX,392843607.12
ONE,392911181.14
SUSHI,378659436.09
CHR,362722278.6
