coin,mkt_cap
BTC,60681847607.58
XRP,12445862136.99
ETH,11254870706.43
EOS,2152844813.25
BCH,2091663603.1
USDT,2020950151.37
LTC,2016740847.84
TRX,1696159965.92
XLM,1559217083.49
BSV,1121559772.35
ADA,985988168.05
BNB,870405723.23
XMR,719406512.16
MIOTA,693384830.13
DASH,576039391.35
NEO,456476196.3
ETC,423399621.39
XEM,353382891.86
USDC,302531642.04
WAVES,281634095.5
ZEC,281236962.28
MKR,274435055.63
XTZ,226988236.39
DOGE,224849258.84
VET,214289699.08
TUSD,209608306.12
ONT,174365400.51
BTG,171542881.68
QTUM,163657628.27
REP,157811077.32
HOT,154493454.64
OMG,154252251.49
DCR,147666666.71
ZIL,145195363.43
ZRX,141713352.65
LINK,138649652.05
BAT,136274766.24
LSK,128820267.38
PAX,123568534.14
NANO,108531864.23
BCD,107913663.61
BCN,107877085.24
BTS,100489284.22
