coin,mkt_cap
BTC,1925179261907.54
ETH,446981207035.35
USDT,134224471267.45
XRP,132372168326.12
SOL,112645022056.85
BNB,94460619842.69
DOGE,64695111962.91
ADA,40533033272.35
USDC,40007700375.02
AVAX,18455707589.91
SHIB,18153722977.09
TRX,17894642851.34
TON,17414552367.88
XLM,17124377391.38
DOT,14190117507.49
LINK,11840838653.25
BCH,10543985869.69
SUI,10164876988.61
PEPE,9379777171.69
LTC,9020924231.82
NEAR,8426076800.6
HBAR,7996967525.99
LEO,7983254101.8
UNI,7827322246.08
APT,7184798460.38
ICP,6083405644.75
DAI,5366154030.12
CRO,5092939350.9
ETC,4974585680.11
POL,4865930503.96
TAO,4694230396.71
RENDER,4513898956.65
FET,4475556280.11
KAS,4271628994.97
FIL,4175450844.84
ALGO,4042110498.03
ARB,3967962940.81
VET,3735276730.42
STX,3591035080.92
TIA,3497529993.0
ATOM,3486710258.91
BONK,3469354565.24
WIF,3429285225.06
IMX,3422350414.63
OKB,3302397186.09
OM,3178438584.24
AAVE,3135031220.88
MNT,3130507588.92
OP,3094492770.74
FTM,3069189036.08
XMR,3010485128.49
INJ,2962003279.25
THETA,2880472405.92
GRT,2763727708.6
SEI,2602511275.66
WLD,2441893547.96
ENA,2410650943.23
FLOKI,2275112571.59
BGB,2246742843.18
BRETT,2109366182.07
RUNE,2062623418.62
FDUSD,1984855793.93
PYTH,1840928092.68
ONDO,1770829336.32
EOS,1699350429.65
XTZ,1693785192.52
JUP,1687232560.34
AR,1649119852.54
FLR,1646008229.34
SAND,1639609206.43
LDO,1634526051.56
MKR,1627363763.03
STRK,1606161191.43
GALA,1599572260.1
FLOW,1576750939.38
RAY,1531817237.09
KCS,1511133292.6
KAIA,1496319604.07
CORE,1474625023.89
JASMY,1464215427.38
BSV,1424917047.15
BTT,1410409242.28
ENS,1408502641.63
BEAM,1401722779.54
AIOZ,1383359657.12
HNT,1382664059.56
MATIC,1350994490.56
QNT,1336809362.53
POPCAT,1317313328.33
AXS,1285020334.67
MANA,1267268500.17
EGLD,1216016262.53
PNUT,1215396690.36
NEO,1151282448.44
APE,1142939705.74
AERO,1119393618.11
IOTA,1097554081.41
DYDX,1097324051.35
AKT,1096504660.9
CFX,1057471416.58
GT,1029575652.79
MINA,1025412526.58
XEC,1023056042.06
XDC,1014456423.2
ZEC,981012805.51
CHZ,978819348.74
PENDLE,963357475.46
W,946419813.82
NEXO,940136762.06
MOG,938105150.69
NOT,916098081.28
AXL,892393845.17
MEW,880075508.71
CAKE,869000978.59
NEIRO,867623630.3
ORDI,863161172.82
CRV,833627158.07
FTT,833277313.47
SNX,827790253.34
RON,822006501.62
EIGEN,809177145.63
ZK,795942653.46
CKB,795286733.11
BLUR,794493217.09
GOAT,758316892.01
USDD,755121722.48
ROSE,742304228.11
SUPER,732959923.68
GNO,728659394.61
LUNC,727474706.64
ZRO,692377562.96
BOME,667983784.53
KAVA,660705920.17
KSM,657494642.37
XAUt,653561745.42
COMP,639693184.53
BTG,620389454.35
ASTR,613908828.42
TFUEL,608831894.79
1000SATS,592198025.27
SAFE,589425040.82
1INCH,586934469.59
AMP,585575044.64
ENJ,579923452.55
WOO,577932832.29
HOT,577677960.87
GMT,574515700.06
ACT,566331029.93
LPT,563472370.64
DASH,557170157.34
WEMIX,550754710.5
DEXE,541388420.23
PYUSD,530415014.02
ETHFI,528568394.78
ARKM,525745230.02
PAXG,525683911.29
NFT,524565089.94
MEME,524144028.5
CELO,523567447.02
TURBO,522261569.05
ZIL,516341846.81
DYM,516296388.28
RSR,515133176.89
ZETA,508132112.3
ZRX,502955582.93
IOTX,502806796.06
JTO,500961784.89
GLM,499549029.6
TUSD,496838511.73
CVX,495806128.72
TWT,494886124.6
PRIME,490814606.62
CTC,489602510.97
ETHW,489277025.9
BAT,479330989.09
ID,478427523.77
AEVO,463833044.96
MANTA,458284597.51
ANKR,442219004.72
SKL,438406049.59
ELF,436002471.15
XCH,434919430.89
OSMO,432732687.04
TRAC,427704318.65
SC,425432934.32
QTUM,424197622.47
ONE,421593435.18
BabyDoge,413852396.94
LUNA,409282135.97
DOGS,402531195.22
IO,398599642.01
GAS,397963800.89
Máximos histórico (ATH),397478442.59
RVN,392096844.59
JST,386042719.18
MASK,382606796.44
SFP,378149710.46
ALT,376166009.36
METIS,374039105.67
ETHDYDX,373881394.07
