coin,mkt_cap
BTC,382576542382.12
ETH,192853381586.06
USDT,67554552922.52
USDC,51881772221.08
BNB,44987580579.29
BUSD,19438038369.83
ADA,17196438526.17
XRP,16472643158.02
SOL,11232288701.59
DOGE,8388285911.62
DOT,8207842547.61
MATIC,7763819651.46
SHIB,7043373460.54
DAI,6907059654.28
TRX,5867913136.97
AVAX,5596931299.35
LEO,5016924079.11
WBTC,4951539645.15
UNI,4825206870.83
ETC,4436260430.43
LTC,4329799698.36
ATOM,3723494384.85
FTT,3541573966.35
LINK,3512933391.37
NEAR,3289456778.09
CRO,3034526688.56
XMR,2827833029.83
XLM,2690302887.66
BCH,2264069153.31
ALGO,2154651557.82
FLOW,2017737262.03
VET,1813145863.6
FIL,1725734210.18
ICP,1711903308.82
MANA,1497131479.19
EOS,1492120336.03
APE,1471132614.35
SAND,1431738694.81
XTZ,1412230542.58
HBAR,1297882298.45
CHZ,1276075952.44
AAVE,1244951158.62
AXS,1217126301.97
EGLD,1190448262.91
THETA,1168716925.08
QNT,1149985827.49
TUSD,1060220110.58
BSV,1020230510.26
ZEC,970428642.86
USDP,946714180.57
OKB,927991144.23
KCS,922760239.58
XEC,850780501.36
BTT,831523360.56
MIOTA,807633484.16
MKR,734171153.78
HT,731763839.97
USDD,725229704.93
GRT,720109472.93
SNX,705533393.01
FTM,694618938.97
KLAY,695505352.41
NEO,670770345.61
USDN,651633438.94
RUNE,642493745.43
LDO,642251926.59
CAKE,583040885.84
NEXO,585577244.34
CRV,574284717.82
PAXG,557038403.88
HNT,543672602.78
ENJ,534688141.02
BAT,523614921.04
DASH,518326930.97
WAVES,503690664.25
LRC,490424065.93
STX,489555507.04
ZIL,483438453.31
MINA,446052377.44
DCR,436877204.3
KSM,428346286.65
KAVA,425480178.16
GMT,424313507.68
FEI,421806425.17
TWT,407772305.4
GNO,402271734.96
XEM,397639135.68
BTG,396898776.65
1INCH,390677562.54
CELO,387943992.3
HOT,375158682.91
RVN,361754745.39
GALA,360114621.67
CVX,356092073.07
COMP,351084452.51
YFI,345379173.56
ANKR,345759135.5
AR,342590535.15
CEL,343866590.46
GUSD,344547582.18
QTUM,337512684.69
GT,329197925.34
ROSE,325366787.58
XDC,322267976.25
FLUX,311660979.71
BAL,313226402.15
KDA,311873978.21
TFUEL,304176940.25
KNC,299639700.52
USTC,295666289.64
IOTX,287545272.0
ENS,277904425.61
OP,275359295.66
BORA,271227855.41
RSR,267221436.94
OMG,267773665.57
ONE,263626972.11
LPT,258567200.04
AMP,255590327.03
ZRX,253509520.56
ICX,250373809.37
JST,247461454.48
AUDIO,243193764.03
IOST,242782262.19
GLM,238867924.33
HIVE,237688281.59
XYM,235400773.42
BTRST,231428722.57
STORJ,227607593.94
SRM,215557020.65
ONT,213651385.67
ZEN,209307611.06
SC,208394227.21
WAXP,207467068.96
ABBC,201652793.76
IMX,198518229.23
UMA,190625264.61
GLMR,191831962.91
SXP,190088186.41
SKL,187691297.42
XCH,181114034.86
MXC,181089992.04
WOO,179364662.68
POLY,175914793.73
SLP,172866204.88
SCRT,171534214.35
DGB,167144507.53
CSPR,165385247.57
CHSB,165144295.26
NFT,162567352.63
DAO,161500455.33
ELON,154860258.21
PLA,151379452.46
SUSHI,146902632.0
VGX,145389656.7
CVC,143494978.18
CEEK,137714074.13
LSK,136336101.12
EPS,135473837.59
KEEP,133206854.28
SPELL,132917413.7
PUNDIX,132610293.47
RNDR,131088376.35
MED,130558143.4
TRIBE,129400068.78
BTCST,129995980.45
CKB,128508616.98
CELR,126546229.73
REN,122941559.73
EWT,121473675.03
XNO,118973443.95
ONG,113283649.08
REQ,113237435.97
INJ,113325186.23
NU,112316084.68
CFX,109802457.83
PEOPLE,109018528.2
ORBS,109341659.95
UOS,108191420.05
WIN,106304319.54
COTI,106172573.1
FX,105949654.79
DYDX,104170079.39
ARDR,103616451.87
NMR,102241552.25
POWR,102232599.13
FXS,102346321.02
XYO,101853617.51
CHR,101387238.24
OCEAN,100683046.74
