coin,mkt_cap
BTC,781986059221.03
ETH,263756848411.6
USDT,89624710699.78
BNB,34602105758.13
XRP,33611532482.1
SOL,26749940761.24
USDC,24517129708.46
ADA,13952115774.41
DOGE,12164812059.59
TRX,9131806196.65
LINK,8766273181.49
TON,8296787725.01
AVAX,8022743336.32
MATIC,7551731281.35
DOT,6944947871.33
LTC,5342773258.38
DAI,5346017703.24
SHIB,5325465059.26
BCH,4504040345.57
ATOM,3603665026.21
UNI,3566504762.77
OKB,3495126871.32
LEO,3423944345.74
XLM,3421761285.16
XMR,3163776856.48
KAS,3055590940.33
TUSD,2952636988.22
ETC,2861001341.9
RUNE,2353960211.75
CRO,2333362830.65
FIL,2173569356.57
LDO,2165666167.36
ICP,2118192322.16
HBAR,2090637443.93
APT,2030009626.73
NEAR,1990384097.11
IMX,1840495772.27
MNT,1708115578.73
BUSD,1653094023.42
VET,1646876418.24
FTT,1647079293.17
OP,1567186074.53
AAVE,1507529783.64
INJ,1462708090.78
RNDR,1438502731.76
ARB,1403041774.29
GRT,1392477792.98
MKR,1392363548.7
EGLD,1298257334.49
TIA,1270029064.43
QNT,1216188271.95
ALGO,1210881234.0
STX,1179682444.84
LUNC,1149294248.41
SNX,1116484450.48
THETA,1083303685.76
IOTA,989987409.85
FLOW,1006634500.91
BSV,980543952.25
FDUSD,966640125.86
SAND,900048710.29
AXS,890642327.27
FTM,886478092.47
NEO,861549868.08
MANA,852763779.79
XTZ,821562256.14
KAVA,793055503.93
ORDI,793768755.26
KCS,780187628.04
EOS,778517283.54
MINA,746280795.77
BGB,731137590.91
USDD,715764361.29
GALA,703670927.2
XDC,699197808.22
KLAY,647355816.51
SUI,636766040.19
FXS,627391500.82
ETHDYDX,613755054.21
XEC,605128375.16
BLUR,607305797.17
CHZ,591425915.99
RPL,590347404.95
APE,587083176.43
SEI,578047138.42
CFX,573135246.87
ROSE,567340366.26
CRV,559046646.88
CAKE,551842639.59
USTC,552622097.79
LUNA,535179224.47
GAS,532044458.61
GNO,531858430.21
AR,526297592.61
BEAM,523288697.28
XAUt,520242308.33
TWT,510387171.24
ZEC,502901307.95
PEPE,502601272.74
PAXG,482606509.65
GMX,481111314.97
BTT,467985134.29
FET,460580776.33
HT,455025549.59
USDP,446190106.82
NEXO,445719591.02
GT,422604158.97
AKT,413226698.27
COMP,410669100.36
HNT,408664235.04
WOO,407052971.6
ILV,411256730.6
CSPR,406212295.59
FLR,399502062.19
AGIX,391772910.25
ZIL,388036471.49
GMT,387158925.28
ELF,383040133.65
ASTR,380654964.13
1INCH,378212661.63
DASH,364534018.46
OSMO,358876752.22
CVX,356635076.15
BAT,348224335.43
ZRX,342650981.7
AXL,341523330.1
ETHW,340181323.53
SC,334105018.97
XEM,337324353.79
NFT,327006313.58
QTUM,328037845.91
FLOKI,320251048.11
TFUEL,310768777.87
SUSHI,305166641.28
MX,299960375.21
HOT,300602954.71
LRC,299006122.78
ENJ,297398941.77
WLD,291490090.92
CELO,288651104.2
BTG,286450328.02
YFI,289411749.47
STORJ,286617371.86
MASK,288748601.16
SSV,288722332.45
OCEAN,287403912.9
SFP,284534573.56
JST,280941455.08
CFG,267688966.92
MEME,266458859.03
ENS,266110209.34
JASMY,263080744.49
ANKR,260608289.8
RVN,250733812.06
IOTX,251467712.38
ICX,252699295.62
XCH,246690431.02
WAVES,245152992.88
GLM,243360526.42
SUPER,243680130.57
ANT,240938112.05
DCR,228709164.9
T,226916864.48
AUDIO,224584717.53
SKL,219402332.67
KSM,217289981.67
GLMR,217032466.64
BAL,216674563.03
MAGIC,213126730.24
WAXP,211684058.07
SXP,206691008.47
PRIME,205218330.19
TRB,204023199.44
BAND,203531474.66
ONT,198831178.25
BICO,195128285.89
PYR,193350984.84
LPT,194145587.25
ONE,186571908.79
RBN,184436366.62
HIVE,179892165.02
IOST,176830304.87
FLUX,174622827.56
BONE,173515876.4
SNT,166964839.53
POLYX,169301397.46
STRAX,168295834.98
JOE,166689767.69
LSK,159076059.58
KDA,154520455.45
ONG,149928569.14
GUSD,149795451.21
ZEN,149903618.94
LQTY,150393829.98
ACH,147942711.23
EDU,146155161.57
UMA,145025578.2
GAL,145036473.82
CKB,143151984.09
TOMI,143069833.99
