coin,mkt_cap
BTC,53006437221.5
ETH,24541942939.87
XRP,6918935142.37
BCH,3637260519.3
LTC,2360944162.52
XEM,2234863489.62
ETC,1447320376.16
DASH,1414046355.63
MIOTA,1198373080.15
NEO,760546636.58
XMR,712456363.52
STRAT,661639585.35
QTUM,594278526.31
WAVES,520620298.39
BCC,505829915.91
EOS,463463563.42
BTS,394982197.46
ZEC,393000390.85
STEEM,328498552.27
VERI,327338240.48
USDT,319831953.96
OMG,270700609.58
GNT,268167532.6
SC,261836400.08
ICN,251384573.53
XLM,248739957.49
BCN,248317507.5
LSK,238365920.81
GNO,232398195.2
SNT,214576337.74
GBYTE,213723491.6
DOGE,211048595.32
REP,208641773.22
PAY,189923527.57
FCT,178710129.91
GAME,174370539.47
PPT,170876639.48
BAT,167750790.72
DCR,167683518.89
DGB,165895164.2
MAID,165547391.71
DGD,142712234.5
ARDR,134315634.47
NXT,130846382.81
MCAP,116793903.46
KMD,106576400.32
PIVX,106426703.74
